Index,Title,Artist,ConstituentID,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
92384,Board on the Back,Roman Signer,7824.0,1983,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1270.2007,Video,Media and Performance,2007-12-10,Y,114615,http://www.moma.org/collection/works/114615,http://www.moma.org/media/W1siZiIsIjE0NjI5OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9ac1720206d986d3,,,,,,,,,120.0
92385,Bridge,Roman Signer,7824.0,1983,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1271.2007,Video,Media and Performance,2007-12-10,Y,114616,http://www.moma.org/collection/works/114616,http://www.moma.org/media/W1siZiIsIjE0NjMwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a8f431e968faaaa0,,,,,,,,,120.0
92386,Bucket,Roman Signer,7824.0,1983,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1272.2007,Video,Media and Performance,2007-12-10,Y,114617,http://www.moma.org/collection/works/114617,http://www.moma.org/media/W1siZiIsIjE0NjMwMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=094319ccd968c962,,,,,,,,,120.0
92387,Fall,Roman Signer,7824.0,1983,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1273.2007,Video,Media and Performance,2007-12-10,Y,114618,http://www.moma.org/collection/works/114618,http://www.moma.org/media/W1siZiIsIjE0NjMwMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e466d05b13fc9a89,,,,,,,,,120.0
92388,"""Don't Let Go""",Roman Signer,7824.0,1983,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1274.2007,Video,Media and Performance,2007-12-10,Y,114619,http://www.moma.org/collection/works/114619,http://www.moma.org/media/W1siZiIsIjE0NjMwMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=110aae268606e202,,,,,,,,,120.0
92389,Explosion,Roman Signer,7824.0,1983,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1275.2007,Video,Media and Performance,2007-12-10,Y,114620,http://www.moma.org/collection/works/114620,http://www.moma.org/media/W1siZiIsIjE0NjMwNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9c9b3b595a89901e,,,,,,,,,120.0
92390,Hat with Rocket,Roman Signer,7824.0,1983,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1276.2007,Video,Media and Performance,2007-12-10,Y,114621,http://www.moma.org/collection/works/114621,http://www.moma.org/media/W1siZiIsIjE0NjMwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2ad81a3bb5444c8d,,,,,,,,,120.0
92391,Rocket,Roman Signer,7824.0,1983,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1277.2007,Video,Media and Performance,2007-12-10,Y,114622,http://www.moma.org/collection/works/114622,http://www.moma.org/media/W1siZiIsIjE0NjMwNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c5f60115255a6e9c,,,,,,,,,120.0
92392,Rocket Box,Roman Signer,7824.0,1983,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1278.2007,Video,Media and Performance,2007-12-10,Y,114623,http://www.moma.org/collection/works/114623,http://www.moma.org/media/W1siZiIsIjE0NjMwNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5ed0cb044ae7177f,,,,,,,,,120.0
92393,Rocket,Roman Signer,7824.0,1983,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1279.2007,Video,Media and Performance,2007-12-10,Y,114624,http://www.moma.org/collection/works/114624,http://www.moma.org/media/W1siZiIsIjE0NjMwOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a16057eee4bbe7c5,,,,,,,,,120.0
92394,Rocket,Roman Signer,7824.0,1983,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1280.2007,Video,Media and Performance,2007-12-10,Y,114625,http://www.moma.org/collection/works/114625,http://www.moma.org/media/W1siZiIsIjE0NjMwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=31fcb5279b63684b,,,,,,,,,120.0
92395,Rubber Motor,Roman Signer,7824.0,1983,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1281.2007,Video,Media and Performance,2007-12-10,Y,114626,http://www.moma.org/collection/works/114626,http://www.moma.org/media/W1siZiIsIjE0NjMxMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=41738fe52997ab0c,,,,,,,,,120.0
92396,Sand Curtain,Roman Signer,7824.0,1983,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1282.2007,Video,Media and Performance,2007-12-10,Y,114627,http://www.moma.org/collection/works/114627,http://www.moma.org/media/W1siZiIsIjE0NjMxMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=df4d191b54a6b0c0,,,,,,,,,120.0
92397,Smoke ring,Roman Signer,7824.0,1983,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1283.2007,Video,Media and Performance,2007-12-10,Y,114628,http://www.moma.org/collection/works/114628,http://www.moma.org/media/W1siZiIsIjE0NjMxMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e10b9d5e8fcc75d5,,,,,,,,,120.0
92398,Stool,Roman Signer,7824.0,1983,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1284.2007,Video,Media and Performance,2007-12-10,Y,114629,http://www.moma.org/collection/works/114629,http://www.moma.org/media/W1siZiIsIjE0NjMxNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=339e5d9ae12f9e9b,,,,,,,,,120.0
92399,Table,Roman Signer,7824.0,1983,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1285.2007,Video,Media and Performance,2007-12-10,Y,114630,http://www.moma.org/collection/works/114630,http://www.moma.org/media/W1siZiIsIjE0NjMxNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d20c400ed3e6fdee,,,,,,,,,120.0
92400,Suitcase,Roman Signer,7824.0,1983,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1286.2007,Video,Media and Performance,2007-12-10,Y,114631,http://www.moma.org/collection/works/114631,http://www.moma.org/media/W1siZiIsIjE0NjMxNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=86c5a619dbc00773,,,,,,,,,120.0
92401,Two Balloons,Roman Signer,7824.0,1983,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1287.2007,Video,Media and Performance,2007-12-10,Y,114632,http://www.moma.org/collection/works/114632,http://www.moma.org/media/W1siZiIsIjE0NjMxOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3dae0f075ea0e825,,,,,,,,,120.0
92402,Two Boxes,Roman Signer,7824.0,1983,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1288.2007,Video,Media and Performance,2007-12-10,Y,114633,http://www.moma.org/collection/works/114633,http://www.moma.org/media/W1siZiIsIjE0NjMyMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5feadcaa42209edd,,,,,,,,,120.0
92403,Action,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1289.2007,Video,Media and Performance,2007-12-10,Y,114634,http://www.moma.org/collection/works/114634,http://www.moma.org/media/W1siZiIsIjE0NjMyMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c7ce51522208dfa0,,,,,,,,,120.0
92404,Action,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1290.2007,Video,Media and Performance,2007-12-10,Y,114635,http://www.moma.org/collection/works/114635,http://www.moma.org/media/W1siZiIsIjE0NjMyMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=97ea3feaafa85bfe,,,,,,,,,120.0
92405,Balloon before Waterfall,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1291.2007,Video,Media and Performance,2007-12-10,Y,114636,http://www.moma.org/collection/works/114636,http://www.moma.org/media/W1siZiIsIjE0NjMyMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=36b98a5f9f78a8ae,,,,,,,,,120.0
92406,Balloon Bucket,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1292.2007,Video,Media and Performance,2007-12-10,Y,114637,http://www.moma.org/collection/works/114637,http://www.moma.org/media/W1siZiIsIjE0NjMyNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9d3c3510cec61488,,,,,,,,,120.0
92407,Balloon on Track,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1293.2007,Video,Media and Performance,2007-12-10,Y,114638,http://www.moma.org/collection/works/114638,http://www.moma.org/media/W1siZiIsIjE0NjMyNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e3389f64807c8de3,,,,,,,,,120.0
92408,"Balloon with Stool, 1",Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1294.2007,Video,Media and Performance,2007-12-10,Y,114639,http://www.moma.org/collection/works/114639,http://www.moma.org/media/W1siZiIsIjE0NjMyNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=acf56667e58ed5a8,,,,,,,,,120.0
92409,"Balloon with Stool, 2",Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1295.2007,Video,Media and Performance,2007-12-10,Y,114640,http://www.moma.org/collection/works/114640,http://www.moma.org/media/W1siZiIsIjE0NjMyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4fced0b942bb6681,,,,,,,,,120.0
92410,"Bicycle, Bicycle, Roll with Rubber Band",Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1296.2007,Video,Media and Performance,2007-12-10,Y,114641,http://www.moma.org/collection/works/114641,http://www.moma.org/media/W1siZiIsIjE0NjMzMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=744189b1f0566d52,,,,,,,,,120.0
92411,Bicycle,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1297.2007,Video,Media and Performance,2007-12-10,Y,114642,http://www.moma.org/collection/works/114642,http://www.moma.org/media/W1siZiIsIjE0NjMzMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=46aa5944d3fd713f,,,,,,,,,120.0
92412,Box,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1298.2007,Video,Media and Performance,2007-12-10,Y,114643,http://www.moma.org/collection/works/114643,http://www.moma.org/media/W1siZiIsIjE0NjMzNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=245a034ae0719c59,,,,,,,,,120.0
92413,Bucket with Water,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1299.2007,Video,Media and Performance,2007-12-10,Y,114644,http://www.moma.org/collection/works/114644,http://www.moma.org/media/W1siZiIsIjE0NjMzNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bf35ce67af6dbec7,,,,,,,,,120.0
92414,Carriage 1,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1300.2007,Video,Media and Performance,2007-12-10,Y,114645,http://www.moma.org/collection/works/114645,http://www.moma.org/media/W1siZiIsIjE0NjMzNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d9fb7b26382f13f4,,,,,,,,,120.0
92415,Carriage 2,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1301.2007,Video,Media and Performance,2007-12-10,Y,114646,http://www.moma.org/collection/works/114646,http://www.moma.org/media/W1siZiIsIjE0NjMzNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3827e29a3900ed02,,,,,,,,,120.0
92416,Carriage,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1302.2007,Video,Media and Performance,2007-12-10,Y,114647,http://www.moma.org/collection/works/114647,http://www.moma.org/media/W1siZiIsIjE0NjMzOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=04b98665f5a76d22,,,,,,,,,120.0
92417,Cloth,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1303.2007,Video,Media and Performance,2007-12-10,Y,114648,http://www.moma.org/collection/works/114648,http://www.moma.org/media/W1siZiIsIjE0NjM0MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=51a18cb8d7fa6bd9,,,,,,,,,120.0
92418,Drowning,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1304.2007,Video,Media and Performance,2007-12-10,Y,114649,http://www.moma.org/collection/works/114649,http://www.moma.org/media/W1siZiIsIjE0NjM0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ec2c7e8fffd56d3e,,,,,,,,,120.0
92419,Emerging,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1305.2007,Video,Media and Performance,2007-12-10,Y,114650,http://www.moma.org/collection/works/114650,http://www.moma.org/media/W1siZiIsIjE0NjM0NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d419dfc0ad6b6c41,,,,,,,,,120.0
92420,Filmrecording,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1306.2007,Video,Media and Performance,2007-12-10,Y,114651,http://www.moma.org/collection/works/114651,http://www.moma.org/media/W1siZiIsIjE0NjM0NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fee57e0a1cb11cb1,,,,,,,,,120.0
92421,Filmrecording,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1307.2007,Video,Media and Performance,2007-12-10,Y,114652,http://www.moma.org/collection/works/114652,http://www.moma.org/media/W1siZiIsIjE0NjM0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=891ff09c4f03817c,,,,,,,,,120.0
92422,Fire,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1308.2007,Video,Media and Performance,2007-12-10,Y,114653,http://www.moma.org/collection/works/114653,http://www.moma.org/media/W1siZiIsIjE0NjM1MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3435ee987d60b23a,,,,,,,,,120.0
92423,Flap,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1309.2007,Video,Media and Performance,2007-12-10,Y,114654,http://www.moma.org/collection/works/114654,http://www.moma.org/media/W1siZiIsIjE0NjM1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=48ee5d1c157746ae,,,,,,,,,120.0
92424,Glasses,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1310.2007,Video,Media and Performance,2007-12-10,Y,114655,http://www.moma.org/collection/works/114655,http://www.moma.org/media/W1siZiIsIjE0NjM1MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b36a7ebebf5fa89b,,,,,,,,,120.0
92425,Sand Cone,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1311.2007,Video,Media and Performance,2007-12-10,Y,114656,http://www.moma.org/collection/works/114656,http://www.moma.org/media/W1siZiIsIjE0NjM1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=853e8146b5c27cd9,,,,,,,,,120.0
92426,Sand Pillar 1979-82,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1312.2007,Video,Media and Performance,2007-12-10,Y,114657,http://www.moma.org/collection/works/114657,http://www.moma.org/media/W1siZiIsIjE0NjM1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3f9faef645a69863,,,,,,,,,120.0
92427,Sand Track,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1313.2007,Video,Media and Performance,2007-12-10,Y,114658,http://www.moma.org/collection/works/114658,http://www.moma.org/media/W1siZiIsIjE0NjM1NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9575397082df6993,,,,,,,,,120.0
92428,Stool in River,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1314.2007,Video,Media and Performance,2007-12-10,Y,114659,http://www.moma.org/collection/works/114659,http://www.moma.org/media/W1siZiIsIjE0NjM1OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f9176cf8c523b53b,,,,,,,,,120.0
92429,Stool,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1315.2007,Video,Media and Performance,2007-12-10,Y,114660,http://www.moma.org/collection/works/114660,http://www.moma.org/media/W1siZiIsIjE0NjM1OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ca06b2f85c2e2e47,,,,,,,,,120.0
92430,Stool,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1316.2007,Video,Media and Performance,2007-12-10,Y,114661,http://www.moma.org/collection/works/114661,http://www.moma.org/media/W1siZiIsIjE0NjM2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=dfa631ad74825f92,,,,,,,,,120.0
92431,Stool,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1317.2007,Video,Media and Performance,2007-12-10,Y,114662,http://www.moma.org/collection/works/114662,http://www.moma.org/media/W1siZiIsIjE0NjM2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=87a19010e0a5a3d5,,,,,,,,,120.0
92432,Stool,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1318.2007,Video,Media and Performance,2007-12-10,Y,114663,http://www.moma.org/collection/works/114663,http://www.moma.org/media/W1siZiIsIjE0NjM2MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e1a41cc505bc4f66,,,,,,,,,120.0
92433,Table,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1319.2007,Video,Media and Performance,2007-12-10,Y,114664,http://www.moma.org/collection/works/114664,http://www.moma.org/media/W1siZiIsIjE0NjM2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=04ce75ef94d62e35,,,,,,,,,120.0
92434,Table,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1320.2007,Video,Media and Performance,2007-12-10,Y,114665,http://www.moma.org/collection/works/114665,http://www.moma.org/media/W1siZiIsIjE0NjM2NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=90535ef0251c7de3,,,,,,,,,120.0
92435,Experiment,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1321.2007,Video,Media and Performance,2007-12-10,Y,114666,http://www.moma.org/collection/works/114666,http://www.moma.org/media/W1siZiIsIjE0NjM2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1a73e9c838f00cfc,,,,,,,,,120.0
92436,Tube,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1322.2007,Video,Media and Performance,2007-12-10,Y,114667,http://www.moma.org/collection/works/114667,http://www.moma.org/media/W1siZiIsIjE0NjM2OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5fb1bd401d67e81c,,,,,,,,,120.0
92437,Water,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1323.2007,Video,Media and Performance,2007-12-10,Y,114668,http://www.moma.org/collection/works/114668,http://www.moma.org/media/W1siZiIsIjE0NjM2OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=43199d38ce9ceb0e,,,,,,,,,120.0
92438,Waterfall,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1324.2007,Video,Media and Performance,2007-12-10,Y,114669,http://www.moma.org/collection/works/114669,http://www.moma.org/media/W1siZiIsIjE0NjM3MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2cef32a01294623c,,,,,,,,,120.0
92439,Waterfall,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1325.2007,Video,Media and Performance,2007-12-10,Y,114670,http://www.moma.org/collection/works/114670,http://www.moma.org/media/W1siZiIsIjE0NjM3MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=84997b30e63646ab,,,,,,,,,120.0
92440,Board,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1326.2007,Video,Media and Performance,2007-12-10,Y,114671,http://www.moma.org/collection/works/114671,http://www.moma.org/media/W1siZiIsIjE0NjM3MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=674b1087edcc97d7,,,,,,,,,120.0
92441,Box,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1327.2007,Video,Media and Performance,2007-12-10,Y,114672,http://www.moma.org/collection/works/114672,http://www.moma.org/media/W1siZiIsIjE0NjM3NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ce6f011a3703763a,,,,,,,,,120.0
92442,Writing 1-2-3,Roman Signer,7824.0,1982,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1328.2007,Video,Media and Performance,2007-12-10,Y,114673,http://www.moma.org/collection/works/114673,http://www.moma.org/media/W1siZiIsIjE0NjM3NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ac86ae74d71426f7,,,,,,,,,120.0
